,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
11010,,Diamond Princess,0.0,0.0,2020-03-05,706,6,10.0,Diamond Princess,
11011,,Cuba,22.0,-80.0,2020-03-05,0,0,0.0,Havana,
11012,,Cyprus,35.1264,33.4299,2020-03-05,0,0,0.0,Nicosia,
11013,,Czechia,49.8175,15.473,2020-03-05,12,0,0.0,Czechia,
11014,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-05,1,0,0.0,Faroe Islands,
11015,Greenland,Denmark,71.7069,-42.6043,2020-03-05,0,0,0.0,Greenland,
11016,,Denmark,56.2639,9.5018,2020-03-05,10,0,0.0,Copenhagen,
11017,,Djibouti,11.8251,42.5903,2020-03-05,0,0,0.0,Djibouti,
11018,,Dominican Republic,18.7357,-70.1627,2020-03-05,1,0,0.0,Yamasá,
11019,,Ecuador,-1.8312,-78.1834,2020-03-05,13,0,0.0,Quito,
11020,,Egypt,26.0,30.0,2020-03-05,3,0,1.0,Cairo,
11021,,El Salvador,13.7942,-88.8965,2020-03-05,0,0,0.0,San Salvador,
11022,,Equatorial Guinea,1.5,10.0,2020-03-05,0,0,0.0,Mbini,
11023,,Eritrea,15.1794,39.7823,2020-03-05,0,0,0.0,Asmara,
11024,,Estonia,58.5953,25.0136,2020-03-05,3,0,0.0,Tallinn,
11025,,Eswatini,-26.5225,31.4659,2020-03-05,0,0,0.0,Eswatini,
11026,,Ethiopia,9.145,40.4897,2020-03-05,0,0,0.0,Addis Ababa,
11027,,Fiji,-17.7134,178.065,2020-03-05,0,0,0.0,Navosa,
11028,,Finland,64.0,26.0,2020-03-05,12,0,1.0,Helsinki,
11029,French Guiana,France,3.9339,-53.1258,2020-03-05,0,0,0.0,French Guiana,
11030,French Polynesia,France,-17.6797,149.4068,2020-03-05,0,0,0.0,French Polynesia,
11031,Guadeloupe,France,16.25,-61.5833,2020-03-05,0,0,0.0,Guadeloupe,
11032,Mayotte,France,-12.8275,45.1662,2020-03-05,0,0,0.0,Mayotte,
11033,New Caledonia,France,-20.9043,165.618,2020-03-05,0,0,0.0,New Caledonia,
11034,Reunion,France,-21.1351,55.2471,2020-03-05,0,0,0.0,Reunion,
11035,Saint Barthelemy,France,17.9,-62.8333,2020-03-05,3,0,0.0,Saint Barthelemy,
11036,St Martin,France,18.0708,-63.0501,2020-03-05,0,0,0.0,St Martin,
11037,Martinique,France,14.6415,-61.0242,2020-03-05,0,0,0.0,Martinique,
11038,,France,46.2276,2.2137,2020-03-05,377,6,12.0,Paris,
11039,,Gabon,-0.8037,11.6094,2020-03-05,0,0,0.0,Lolo-Bouenguidi,
11040,,Gambia,13.4432,-15.3101,2020-03-05,0,0,0.0,Banjul,
11041,,Georgia,42.3154,43.3569,2020-03-05,4,0,0.0,Imereti,
11042,,Germany,51.0,9.0,2020-03-05,482,0,16.0,Berlin,
11043,,Ghana,7.9465,-1.0232,2020-03-05,0,0,0.0,Pru,
11044,,Greece,39.0742,21.8243,2020-03-05,31,0,0.0,Fournas,
11045,,Guatemala,15.7835,-90.2308,2020-03-05,0,0,0.0,Chisec,
11046,,Guinea,9.9456,-9.6966,2020-03-05,0,0,0.0,Conakry,
11047,,Guyana,5.0,-58.75,2020-03-05,0,0,0.0,Georgetown,
11048,,Haiti,18.9712,-72.2852,2020-03-05,0,0,0.0,Durocher,
11049,,Vatican City,41.9029,12.4534,2020-03-05,0,0,0.0,Vatican City,
11050,,Honduras,15.2,-86.2419,2020-03-05,0,0,0.0,Gualaco,
11051,,Hungary,47.1625,19.5033,2020-03-05,2,0,0.0,erdészet,
11052,,Iceland,64.9631,-19.0208,2020-03-05,34,0,0.0,Skagafjörður,
11053,,India,21.0,78.0,2020-03-05,30,0,3.0,New Delhi,
11054,,Indonesia,-0.7893,113.9213,2020-03-05,2,0,0.0,Jakarta,
11055,,Iran,32.0,53.0,2020-03-05,3513,107,739.0,Tehran,
11056,,Iraq,33.0,44.0,2020-03-05,35,2,0.0,Fallujah,
11057,,Ireland,53.1424,-7.6921,2020-03-05,6,0,0.0,Dublin,
11058,,Israel,31.0,35.0,2020-03-05,20,0,1.0,Jerusalem,
11059,,Italy,43.0,12.0,2020-03-05,3858,148,414.0,Rome,
11060,,Jamaica,18.1096,-77.2975,2020-03-05,0,0,0.0,Summerfield,
11061,,Japan,36.0,138.0,2020-03-05,360,6,43.0,Hiraide,
11062,,Jordan,31.24,36.51,2020-03-05,1,0,0.0,Amman,
11063,,Kazakhstan,48.0196,66.9237,2020-03-05,0,0,0.0,Astana,
11064,,Kenya,-0.0236,37.9062,2020-03-05,0,0,0.0,Tumbura,
11065,,"Korea, South",36.0,128.0,2020-03-05,6088,35,41.0,Gyeongsangbuk-do,
11066,,Kuwait,29.5,47.75,2020-03-05,58,0,0.0,Kuwait City,
11067,,Kyrgyzstan,41.2044,74.7661,2020-03-05,0,0,0.0,Bishkek,
11068,,Latvia,56.8796,24.6032,2020-03-05,1,0,0.0,LV-5015,
11069,,Lebanon,33.8547,35.8623,2020-03-05,16,0,1.0,Zahlé,
11070,,Liberia,6.4281,-9.4295,2020-03-05,0,0,0.0,Monrovia,
11071,,Liechtenstein,47.14,9.55,2020-03-05,1,0,0.0,Vaduz,
11072,,Lithuania,55.1694,23.8813,2020-03-05,1,0,0.0,Vilnius,
11073,,Luxembourg,49.8153,6.1296,2020-03-05,1,0,0.0,Luxembourg,
11074,,Madagascar,-18.7669,46.8691,2020-03-05,0,0,0.0,Miarinarivo,
11075,,Malaysia,2.5,112.5,2020-03-05,50,0,22.0,Sarawak,
11076,,Maldives,3.2028,73.2207,2020-03-05,0,0,0.0,Malé,
11077,,Malta,35.9375,14.3754,2020-03-05,0,0,0.0,Mgarr,
11078,,Mauritania,21.0079,10.9408,2020-03-05,0,0,0.0,Arlit,
11079,,Mauritius,-20.2,57.5,2020-03-05,0,0,0.0,Port Louis,
11080,,Mexico,23.6345,-102.5528,2020-03-05,5,0,1.0,Zacatecas,
11081,,Moldova,47.4116,28.3699,2020-03-05,0,0,0.0,Chisinau,
11082,,Monaco,43.7333,7.4167,2020-03-05,1,0,0.0,Monaco,
11083,,Mongolia,46.8625,103.8467,2020-03-05,0,0,0.0,Burd,
11084,,Montenegro,42.5,19.3,2020-03-05,0,0,0.0,E80,
11085,,Morocco,31.7917,-7.0926,2020-03-05,2,0,0.0,Rabat,
11086,,Namibia,-22.9576,18.4904,2020-03-05,0,0,0.0,Windhoek,
11087,,Nepal,28.1667,84.25,2020-03-05,1,0,1.0,Kathmandu,
11088,Aruba,Netherlands,12.5186,-70.0358,2020-03-05,0,0,0.0,Aruba,
11089,Curacao,Netherlands,12.1696,-68.99,2020-03-05,0,0,0.0,Curacao,
11090,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-05,0,0,0.0,Sint Maarten,
11091,,Netherlands,52.1326,5.2913,2020-03-05,82,0,0.0,Amsterdam,
11092,,New Zealand,-40.9006,174.886,2020-03-05,3,0,0.0,Wellington,
11093,,Nicaragua,12.8654,-85.2072,2020-03-05,0,0,0.0,Matagalpa,
11094,,Niger,17.6078,8.0817,2020-03-05,0,0,0.0,Tchirozerine,
11095,,Nigeria,9.082,8.6753,2020-03-05,1,0,0.0,Abuja,
11096,,North Macedonia,41.6086,21.7453,2020-03-05,1,0,0.0,Vojnica,
11097,,Norway,60.472,8.4689,2020-03-05,87,0,0.0,Hol,
11098,,Oman,21.0,57.0,2020-03-05,16,0,2.0,Muscat,
11099,,Pakistan,30.3753,69.3451,2020-03-05,5,0,0.0,Balochistan,
11100,,Panama,8.538,-80.7821,2020-03-05,0,0,0.0,Panama City,
11101,,Papua New Guinea,-6.315,143.9555,2020-03-05,0,0,0.0,Port Moresby,
11102,,Paraguay,-23.4425,-58.4438,2020-03-05,0,0,0.0,Asunción,
11103,,Peru,-9.19,-75.0152,2020-03-05,0,0,0.0,Lima,
11104,,Philippines,13.0,122.0,2020-03-05,3,1,1.0,Manila,
11105,,Poland,51.9194,19.1451,2020-03-05,1,0,0.0,Warsaw,
11106,,Portugal,39.3999,-8.2245,2020-03-05,8,0,0.0,Lisbon,
11107,,Qatar,25.3548,51.1839,2020-03-05,8,0,0.0,Doha,
11108,,Romania,45.9432,24.9668,2020-03-05,6,0,1.0,Jibert,
11109,,Russia,60.0,90.0,2020-03-05,4,0,2.0,Russia,
11110,,Rwanda,-1.9403,29.8739,2020-03-05,0,0,0.0,Kigali,
11111,,Saint Lucia,13.9094,-60.9789,2020-03-05,0,0,0.0,Castries,
11112,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-05,0,0,0.0,Kingstown,
11113,,San Marino,43.9424,12.4578,2020-03-05,21,1,0.0,San Marino,
11114,,Saudi Arabia,24.0,45.0,2020-03-05,5,0,0.0,Riyadh,
11115,,Senegal,14.4974,-14.4524,2020-03-05,4,0,0.0,Tambacounda,
11116,,Serbia,44.0165,21.0059,2020-03-05,0,0,0.0,Maršić,
11117,,Seychelles,-4.6796,55.492,2020-03-05,0,0,0.0,Cascade,
11118,,Singapore,1.2833,103.8333,2020-03-05,117,0,78.0,Singapore,
11119,,Slovakia,48.669,19.699,2020-03-05,0,0,0.0,Bratislava,
11120,,Slovenia,46.1512,14.9955,2020-03-05,2,0,0.0,Ljubljana,
11121,,Somalia,5.1521,46.1996,2020-03-05,0,0,0.0,Dhuusamareeb,
11122,,South Africa,-30.5595,22.9375,2020-03-05,1,0,0.0,Pretoria,
11123,,Spain,40.0,-4.0,2020-03-05,259,3,2.0,Toledo,
11124,,Sri Lanka,7.0,81.0,2020-03-05,1,0,1.0,Sri Jayawardenapura Kotte,
11125,,Sudan,12.8628,30.2176,2020-03-05,0,0,0.0,Bara,
11126,,Suriname,3.9193,-56.0278,2020-03-05,0,0,0.0,Amatopo,
11127,,Sweden,63.0,16.0,2020-03-05,94,0,0.0,Stockholm,
11128,,Switzerland,46.8182,8.2275,2020-03-05,114,1,3.0,Bern,
11129,,Taiwan*,23.7,121.0,2020-03-05,44,1,12.0,Taiwan,
11130,,Tanzania,-6.369,34.8888,2020-03-05,0,0,0.0,Nkonko,
11131,,Thailand,15.0,101.0,2020-03-05,47,1,31.0,Bangkok,
11132,,Togo,8.6195,0.8248,2020-03-05,0,0,0.0,Sotouboua,
11133,,Trinidad and Tobago,10.6918,-61.2225,2020-03-05,0,0,0.0,Port of Spain,
11134,,Tunisia,34.0,9.0,2020-03-05,1,0,0.0,Tunis,
11135,,Turkey,38.9637,35.2433,2020-03-05,0,0,0.0,Ankara,
11136,,Uganda,1.0,32.0,2020-03-05,0,0,0.0,Kiboga,
11137,,Ukraine,48.3794,31.1656,2020-03-05,1,0,0.0,Kiev,
11138,,United Arab Emirates,24.0,54.0,2020-03-05,29,0,5.0,Abu Dhabi,
11139,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-05,0,0,0.0,Bermuda,
11140,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-05,0,0,0.0,Cayman Islands,
11141,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-05,0,0,0.0,Channel Islands,
11142,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-05,1,0,0.0,Gibraltar,
11143,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-05,0,0,0.0,Isle of Man,
11144,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-05,0,0,0.0,Montserrat,
11145,,United Kingdom,55.3781,-3.4360000000000004,2020-03-05,115,1,8.0,London,
11146,,Uruguay,-32.5228,-55.7658,2020-03-05,0,0,0.0,Montevideo,
11147,,US,37.0902,-95.7129,2020-03-05,217,12,7.0,US,
11148,,Uzbekistan,41.3775,64.5853,2020-03-05,0,0,0.0,Tashkent,
11149,,Venezuela,6.4238,-66.5897,2020-03-05,0,0,0.0,Bolívar,
11150,,Vietnam,16.0,108.0,2020-03-05,16,0,16.0,Hanoi,
11151,,Zambia,-15.4167,28.2833,2020-03-05,0,0,0.0,Lusaka,
11152,,Zimbabwe,-20.0,30.0,2020-03-05,0,0,0.0,Harare,
11153,Diamond Princess,Canada,0.0,0.0,2020-03-05,0,0,,Diamond Princess,
11154,,Dominica,15.415,-61.371,2020-03-05,0,0,0.0,Roseau,
11155,,Grenada,12.1165,-61.679,2020-03-05,0,0,0.0,St. George's,
11156,,Mozambique,-18.665695,35.529562,2020-03-05,0,0,,Cheringoma,
11157,,Syria,34.802075,38.99681500000001,2020-03-05,0,0,,Damascus,
11158,,Timor-Leste,-8.874217,125.727539,2020-03-05,0,0,,Manufahi,
11159,,Belize,13.1939,-59.5432,2020-03-05,0,0,0.0,Belmopan,
11160,Recovered,Canada,0.0,0.0,2020-03-05,0,0,,Recovered,
11161,,Laos,19.85627,102.495496,2020-03-05,0,0,0.0,Vientiane,
11162,,Libya,26.3351,17.228331,2020-03-05,0,0,0.0,Tripoli,
11163,,West Bank and Gaza,31.9522,35.2332,2020-03-05,4,0,0.0,West Bank and Gaza,
11164,,Guinea-Bissau,11.8037,-15.1804,2020-03-05,0,0,0.0,Fulacunda,
11165,,Mali,17.570692,-3.996166000000001,2020-03-05,0,0,0.0,Goundam,
11166,,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-05,0,0,0.0,Basseterre,
11167,Northwest Territories,Canada,64.8255,-124.8457,2020-03-05,0,0,,Northwest Territories,
11168,Yukon,Canada,64.2823,-135.0,2020-03-05,0,0,,Yukon,
11169,,Kosovo,42.602636,20.902977,2020-03-05,0,0,0.0,Pristina,
11170,,Burma,21.9162,95.956,2020-03-05,0,0,0.0,Sagang,
11171,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-05,0,0,0.0,Anguilla,
11172,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-05,0,0,0.0,British Virgin Islands,
11173,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-05,0,0,0.0,Turks and Caicos Islands,
11174,,MS Zaandam,0.0,0.0,2020-03-05,0,0,0.0,MS Zaandam,
11175,,Botswana,-22.3285,24.6849,2020-03-05,0,0,0.0,CKGR,
11176,,Afghanistan,33.0,65.0,2020-03-06,1,0,0.0,Baghran,
11177,,Albania,41.1533,20.1683,2020-03-06,0,0,0.0,E852,
11178,,Algeria,28.0339,1.6596,2020-03-06,17,0,0.0,Timokten,
11179,,Andorra,42.5063,1.5218,2020-03-06,1,0,0.0,Andorra la Vella,
11180,,Angola,-11.2027,17.8739,2020-03-06,0,0,0.0,Sautari,
11181,,Antigua and Barbuda,17.0608,-61.7964,2020-03-06,0,0,0.0,St. John's,
11182,,Argentina,-38.4161,-63.6167,2020-03-06,2,0,0.0,Buenos Aires,
11183,,Armenia,40.0691,45.0382,2020-03-06,1,0,0.0,Yerevan,
11184,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-06,0,0,0.0,Australian Capital Territory,
11185,New South Wales,Australia,-33.8688,151.2093,2020-03-06,26,1,4.0,New South Wales,
11186,Northern Territory,Australia,-12.4634,130.8456,2020-03-06,0,0,0.0,Northern Territory,
11187,Queensland,Australia,-28.0167,153.4,2020-03-06,13,0,8.0,Queensland,
11188,South Australia,Australia,-34.9285,138.6007,2020-03-06,7,0,2.0,South Australia,
11189,Tasmania,Australia,-41.4545,145.9707,2020-03-06,1,0,0.0,Tasmania,
11190,Victoria,Australia,-37.8136,144.9631,2020-03-06,10,0,7.0,Victoria,
11191,Western Australia,Australia,-31.9505,115.8605,2020-03-06,3,1,0.0,Western Australia,
11192,,Austria,47.5162,14.5501,2020-03-06,55,0,0.0,Vienna,
11193,,Azerbaijan,40.1431,47.5769,2020-03-06,6,0,0.0,Agjabadi,
11194,,Bahamas,25.0343,-77.3963,2020-03-06,0,0,0.0,Nassau,
11195,,Bahrain,26.0275,50.55,2020-03-06,60,0,4.0,Manama,
11196,,Bangladesh,23.685,90.3563,2020-03-06,0,0,0.0,Dhaka,
11197,,Barbados,13.1939,-59.5432,2020-03-06,0,0,0.0,Bridgetown,
11198,,Belarus,53.7098,27.9534,2020-03-06,6,0,0.0,Minsk,
11199,,Belgium,50.8333,4.0,2020-03-06,109,0,1.0,Brussels,
11200,,Benin,9.3077,2.3158,2020-03-06,0,0,0.0,Porto-Novo,
11201,,Bhutan,27.5142,90.4336,2020-03-06,1,0,0.0,Trongsa,
11202,,Bolivia,-16.2902,-63.5887,2020-03-06,0,0,0.0,Bolivia,
11203,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-06,2,0,0.0,Sarajevo,
11204,,Brazil,-14.235,-51.9253,2020-03-06,13,0,0.0,Brasília,
11205,,Brunei,4.5353,114.7277,2020-03-06,0,0,0.0,Rambai,
11206,,Bulgaria,42.7339,25.4858,2020-03-06,0,0,0.0,Sofia,
11207,,Burkina Faso,12.2383,-1.5616,2020-03-06,0,0,0.0,Kadiogo,
11208,,Cabo Verde,16.5388,-23.0418,2020-03-06,0,0,0.0,Cabo Verde,
11209,,Cambodia,11.55,104.9167,2020-03-06,1,0,1.0,Phnom Penh,
11210,,Cameroon,3.848,11.5021,2020-03-06,1,0,0.0,Yaounde,
11211,Alberta,Canada,53.9333,-116.5765,2020-03-06,1,0,,Alberta,
11212,British Columbia,Canada,49.2827,-123.1207,2020-03-06,21,0,,British Columbia,
11213,Grand Princess,Canada,37.6489,-122.6655,2020-03-06,0,0,,Grand Princess,
11214,Manitoba,Canada,53.7609,-98.8139,2020-03-06,0,0,,Manitoba,
11215,New Brunswick,Canada,46.5653,-66.4619,2020-03-06,0,0,,New Brunswick,
11216,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-06,0,0,,Newfoundland and Labrador,
11217,Nova Scotia,Canada,44.682,-63.7443,2020-03-06,0,0,,Nova Scotia,
11218,Ontario,Canada,51.2538,-85.3232,2020-03-06,25,0,,Ontario,
11219,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-06,0,0,,Prince Edward Island,
11220,Quebec,Canada,52.9399,-73.5491,2020-03-06,2,0,,Quebec,
11221,Saskatchewan,Canada,52.9399,-106.4509,2020-03-06,0,0,,Saskatchewan,
11222,,Central African Republic,6.6111,20.9394,2020-03-06,0,0,0.0,Ippy,
11223,,Chad,15.4542,18.7322,2020-03-06,0,0,0.0,Borkou,
11224,,Chile,-35.6751,-71.543,2020-03-06,4,0,0.0,Maule,
11225,Anhui,China,31.8257,117.2264,2020-03-06,990,6,979.0,Anhui,
11226,Beijing,China,40.1824,116.4142,2020-03-06,422,8,299.0,Beijing,
11227,Chongqing,China,30.0572,107.874,2020-03-06,576,6,513.0,Chongqing,
11228,Fujian,China,26.0789,117.9874,2020-03-06,296,1,284.0,Fujian,
11229,Gansu,China,37.8099,101.0583,2020-03-06,119,2,87.0,Gansu,
11230,Guangdong,China,23.3417,113.4244,2020-03-06,1352,7,1216.0,Guangdong,
11231,Guangxi,China,23.8298,108.7881,2020-03-06,252,2,217.0,Guangxi,
11232,Guizhou,China,26.8154,106.8748,2020-03-06,146,2,114.0,Guizhou,
11233,Hainan,China,19.1959,109.7453,2020-03-06,168,6,158.0,Hainan,
11234,Hebei,China,39.549,116.1306,2020-03-06,318,6,305.0,Hebei,
11235,Heilongjiang,China,47.862,127.7615,2020-03-06,481,13,396.0,Heilongjiang,
11236,Henan,China,33.882,113.614,2020-03-06,1272,22,1244.0,Henan,
11237,Hong Kong,China,22.3,114.2,2020-03-06,107,2,46.0,Hong Kong,
11238,Hubei,China,30.9756,112.2707,2020-03-06,67592,2931,42033.0,Hubei,
11239,Hunan,China,27.6104,111.7088,2020-03-06,1018,4,955.0,Hunan,
11240,Inner Mongolia,China,44.0935,113.9448,2020-03-06,75,1,65.0,Inner Mongolia,
11241,Jiangsu,China,32.9711,119.455,2020-03-06,631,0,594.0,Jiangsu,
11242,Jiangxi,China,27.614,115.7221,2020-03-06,935,1,909.0,Jiangxi,
11243,Jilin,China,43.6661,126.1923,2020-03-06,93,1,90.0,Jilin,
11244,Liaoning,China,41.2956,122.6085,2020-03-06,125,1,106.0,Liaoning,
11245,Macau,China,22.1667,113.55,2020-03-06,10,0,10.0,Macau,
11246,Ningxia,China,37.2692,106.1655,2020-03-06,75,0,71.0,Ningxia,
11247,Qinghai,China,35.7452,95.9956,2020-03-06,18,0,18.0,Qinghai,
11248,Shaanxi,China,35.1917,108.8701,2020-03-06,245,1,226.0,Shaanxi,
11249,Shandong,China,36.3427,118.1498,2020-03-06,758,6,618.0,Shandong,
11250,Shanghai,China,31.202,121.4491,2020-03-06,342,3,306.0,Shanghai,
11251,Shanxi,China,37.5777,112.2922,2020-03-06,133,0,126.0,Shanxi,
11252,Sichuan,China,30.6171,102.7103,2020-03-06,539,3,442.0,Sichuan,
11253,Tianjin,China,39.3054,117.323,2020-03-06,136,3,128.0,Tianjin,
11254,Tibet,China,31.6927,88.0924,2020-03-06,1,0,1.0,Tibet,
11255,Xinjiang,China,41.1129,85.2401,2020-03-06,76,3,71.0,Xinjiang,
11256,Yunnan,China,24.974,101.487,2020-03-06,174,2,170.0,Yunnan,
11257,Zhejiang,China,29.1832,120.0934,2020-03-06,1215,1,1147.0,Zhejiang,
11258,,Colombia,4.5709,-74.2973,2020-03-06,1,0,0.0,Cundinamarca,
11259,,Congo (Brazzaville),-4.0383,21.7587,2020-03-06,0,0,0.0,Kasai,
11260,,Congo (Kinshasa),-4.0383,21.7587,2020-03-06,0,0,0.0,Kasai,
11261,,Costa Rica,9.7489,-83.7534,2020-03-06,1,0,0.0,San José,
11262,,Cote d'Ivoire,7.54,-5.5471,2020-03-06,0,0,0.0,Cote d'Ivoire,
11263,,Croatia,45.1,15.2,2020-03-06,11,0,0.0,Jezerane,
11264,,Diamond Princess,0.0,0.0,2020-03-06,706,6,40.0,Diamond Princess,
11265,,Cuba,22.0,-80.0,2020-03-06,0,0,0.0,Havana,
11266,,Cyprus,35.1264,33.4299,2020-03-06,0,0,0.0,Nicosia,
11267,,Czechia,49.8175,15.473,2020-03-06,18,0,0.0,Czechia,
11268,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-06,1,0,0.0,Faroe Islands,
11269,Greenland,Denmark,71.7069,-42.6043,2020-03-06,0,0,0.0,Greenland,
11270,,Denmark,56.2639,9.5018,2020-03-06,23,0,1.0,Copenhagen,
11271,,Djibouti,11.8251,42.5903,2020-03-06,0,0,0.0,Djibouti,
11272,,Dominican Republic,18.7357,-70.1627,2020-03-06,2,0,0.0,Yamasá,
11273,,Ecuador,-1.8312,-78.1834,2020-03-06,13,0,0.0,Quito,
11274,,Egypt,26.0,30.0,2020-03-06,15,0,1.0,Cairo,
11275,,El Salvador,13.7942,-88.8965,2020-03-06,0,0,0.0,San Salvador,
11276,,Equatorial Guinea,1.5,10.0,2020-03-06,0,0,0.0,Mbini,
11277,,Eritrea,15.1794,39.7823,2020-03-06,0,0,0.0,Asmara,
11278,,Estonia,58.5953,25.0136,2020-03-06,10,0,0.0,Tallinn,
11279,,Eswatini,-26.5225,31.4659,2020-03-06,0,0,0.0,Eswatini,
11280,,Ethiopia,9.145,40.4897,2020-03-06,0,0,0.0,Addis Ababa,
11281,,Fiji,-17.7134,178.065,2020-03-06,0,0,0.0,Navosa,
11282,,Finland,64.0,26.0,2020-03-06,15,0,1.0,Helsinki,
11283,French Guiana,France,3.9339,-53.1258,2020-03-06,0,0,0.0,French Guiana,
11284,French Polynesia,France,-17.6797,149.4068,2020-03-06,0,0,0.0,French Polynesia,
11285,Guadeloupe,France,16.25,-61.5833,2020-03-06,0,0,0.0,Guadeloupe,
11286,Mayotte,France,-12.8275,45.1662,2020-03-06,0,0,0.0,Mayotte,
11287,New Caledonia,France,-20.9043,165.618,2020-03-06,0,0,0.0,New Caledonia,
11288,Reunion,France,-21.1351,55.2471,2020-03-06,0,0,0.0,Reunion,
11289,Saint Barthelemy,France,17.9,-62.8333,2020-03-06,3,0,0.0,Saint Barthelemy,
11290,St Martin,France,18.0708,-63.0501,2020-03-06,0,0,0.0,St Martin,
11291,Martinique,France,14.6415,-61.0242,2020-03-06,0,0,0.0,Martinique,
11292,,France,46.2276,2.2137,2020-03-06,653,9,12.0,Paris,
11293,,Gabon,-0.8037,11.6094,2020-03-06,0,0,0.0,Lolo-Bouenguidi,
11294,,Gambia,13.4432,-15.3101,2020-03-06,0,0,0.0,Banjul,
11295,,Georgia,42.3154,43.3569,2020-03-06,4,0,0.0,Imereti,
11296,,Germany,51.0,9.0,2020-03-06,670,0,17.0,Berlin,
11297,,Ghana,7.9465,-1.0232,2020-03-06,0,0,0.0,Pru,
11298,,Greece,39.0742,21.8243,2020-03-06,45,0,0.0,Fournas,
11299,,Guatemala,15.7835,-90.2308,2020-03-06,0,0,0.0,Chisec,
11300,,Guinea,9.9456,-9.6966,2020-03-06,0,0,0.0,Conakry,
11301,,Guyana,5.0,-58.75,2020-03-06,0,0,0.0,Georgetown,
11302,,Haiti,18.9712,-72.2852,2020-03-06,0,0,0.0,Durocher,
11303,,Vatican City,41.9029,12.4534,2020-03-06,1,0,0.0,Vatican City,
11304,,Honduras,15.2,-86.2419,2020-03-06,0,0,0.0,Gualaco,
11305,,Hungary,47.1625,19.5033,2020-03-06,2,0,0.0,erdészet,
11306,,Iceland,64.9631,-19.0208,2020-03-06,43,0,0.0,Skagafjörður,
11307,,India,21.0,78.0,2020-03-06,31,0,3.0,New Delhi,
11308,,Indonesia,-0.7893,113.9213,2020-03-06,4,0,0.0,Jakarta,
11309,,Iran,32.0,53.0,2020-03-06,4747,124,913.0,Tehran,
11310,,Iraq,33.0,44.0,2020-03-06,40,3,0.0,Fallujah,
11311,,Ireland,53.1424,-7.6921,2020-03-06,18,0,0.0,Dublin,
11312,,Israel,31.0,35.0,2020-03-06,37,0,2.0,Jerusalem,
11313,,Italy,43.0,12.0,2020-03-06,4636,197,523.0,Rome,
11314,,Jamaica,18.1096,-77.2975,2020-03-06,0,0,0.0,Summerfield,
11315,,Japan,36.0,138.0,2020-03-06,420,6,46.0,Hiraide,
11316,,Jordan,31.24,36.51,2020-03-06,1,0,0.0,Amman,
11317,,Kazakhstan,48.0196,66.9237,2020-03-06,0,0,0.0,Astana,
11318,,Kenya,-0.0236,37.9062,2020-03-06,0,0,0.0,Tumbura,
11319,,"Korea, South",36.0,128.0,2020-03-06,6593,42,135.0,Gyeongsangbuk-do,
11320,,Kuwait,29.5,47.75,2020-03-06,58,0,0.0,Kuwait City,
11321,,Kyrgyzstan,41.2044,74.7661,2020-03-06,0,0,0.0,Bishkek,
11322,,Latvia,56.8796,24.6032,2020-03-06,1,0,0.0,LV-5015,
11323,,Lebanon,33.8547,35.8623,2020-03-06,22,0,1.0,Zahlé,
11324,,Liberia,6.4281,-9.4295,2020-03-06,0,0,0.0,Monrovia,
11325,,Liechtenstein,47.14,9.55,2020-03-06,1,0,0.0,Vaduz,
11326,,Lithuania,55.1694,23.8813,2020-03-06,1,0,0.0,Vilnius,
11327,,Luxembourg,49.8153,6.1296,2020-03-06,2,0,0.0,Luxembourg,
11328,,Madagascar,-18.7669,46.8691,2020-03-06,0,0,0.0,Miarinarivo,
11329,,Malaysia,2.5,112.5,2020-03-06,83,0,22.0,Sarawak,
11330,,Maldives,3.2028,73.2207,2020-03-06,0,0,0.0,Malé,
11331,,Malta,35.9375,14.3754,2020-03-06,0,0,0.0,Mgarr,
11332,,Mauritania,21.0079,10.9408,2020-03-06,0,0,0.0,Arlit,
11333,,Mauritius,-20.2,57.5,2020-03-06,0,0,0.0,Port Louis,
11334,,Mexico,23.6345,-102.5528,2020-03-06,6,0,1.0,Zacatecas,
11335,,Moldova,47.4116,28.3699,2020-03-06,0,0,0.0,Chisinau,
11336,,Monaco,43.7333,7.4167,2020-03-06,1,0,0.0,Monaco,
11337,,Mongolia,46.8625,103.8467,2020-03-06,0,0,0.0,Burd,
